Date,Time,Open,High,Low,Close,Volume,OI
03/05/2001,00:00,1234.18,1267.42,1228.42,1233.42,5353200000,0
03/12/2001,00:00,1233.42,1233.42,1148.64,1150.53,6790360000,0
03/19/2001,00:00,1150.53,1180.56,1081.19,1139.83,6797250000,0
03/26/2001,00:00,1139.83,1183.35,1136.26,1160.33,6276900000,0
04/02/2001,00:00,1160.33,1169.51,1091.99,1128.43,6701390000,0
04/09/2001,00:00,1128.43,1183.51,1126.38,1183.5,4804700000,0
04/16/2001,00:00,1183.5,1253.71,1167.38,1242.98,6767900000,0
04/23/2001,00:00,1242.98,1253.07,1207.38,1253.05,5869200000,0
04/30/2001,00:00,1253.05,1272.93,1232.0,1266.61,6010300000,0
05/07/2001,00:00,1266.61,1270.0,1240.79,1245.67,5050600000,0
05/14/2001,00:00,1245.67,1296.48,1241.02,1291.96,5821700000,0
05/21/2001,00:00,1291.96,1315.93,1276.42,1277.89,5498900000,0
05/28/2001,00:00,1277.89,1278.42,1245.96,1260.67,4426200000,0
06/04/2001,00:00,1260.67,1286.62,1256.36,1264.96,4831000000,0
06/11/2001,00:00,1264.96,1264.96,1203.03,1214.36,5948650000,0
06/18/2001,00:00,1214.36,1240.24,1207.71,1225.35,6382620000,0
06/25/2001,00:00,1225.35,1237.29,1204.64,1224.38,6570760000,0
07/02/2001,00:00,1224.42,1239.78,1188.74,1190.59,3742010000,0
07/09/2001,00:00,1190.59,1218.54,1168.46,1215.68,6209300000,0
07/16/2001,00:00,1215.68,1225.04,1196.14,1210.85,6108600000,0
07/23/2001,00:00,1210.85,1215.22,1165.54,1205.82,5695500000,0
07/30/2001,00:00,1205.82,1226.27,1200.41,1214.35,5536800000,0
08/06/2001,00:00,1214.35,1214.35,1169.55,1190.16,5013400000,0
08/13/2001,00:00,1190.16,1198.79,1156.07,1161.97,4897500000,0
08/20/2001,00:00,1161.97,1185.15,1153.34,1184.93,5079300000,0
08/27/2001,00:00,1184.93,1186.85,1124.87,1133.58,4870500000,0
09/03/2001,00:00,1133.58,1155.4,1082.12,1085.78,5346800000,0
09/10/2001,00:00,1085.78,1096.94,1073.15,1092.54,1276600000,0
09/17/2001,00:00,1092.54,1092.54,944.75,965.8,10423890000,0
09/24/2001,00:00,965.8,1040.94,965.8,1040.94,7978000000,0
10/01/2001,00:00,1040.94,1084.12,1026.76,1071.38,7026800000,0
10/08/2001,00:00,1071.37,1099.16,1052.76,1091.65,6555180000,0
10/15/2001,00:00,1091.65,1107.12,1057.24,1073.48,6245200000,0
10/22/2001,00:00,1073.48,1110.61,1065.64,1104.61,6368100000,0
10/29/2001,00:00,1104.61,1104.61,1053.61,1087.2,6195300000,0
11/05/2001,00:00,1087.2,1135.75,1087.2,1120.31,6646300000,0
11/12/2001,00:00,1120.31,1148.28,1098.32,1138.65,6597000000,0
11/19/2001,00:00,1138.65,1152.45,1129.78,1150.34,4086600000,0
11/26/2001,00:00,1150.34,1163.38,1125.51,1139.45,6560800000,0
12/03/2001,00:00,1139.45,1173.62,1125.78,1158.31,7022800000,0
12/10/2001,00:00,1158.31,1158.31,1114.53,1123.09,6853900000,0
12/17/2001,00:00,1123.09,1152.44,1122.66,1144.89,7283800000,0
12/24/2001,00:00,1144.89,1164.64,1144.62,1161.02,3024470000,0
12/31/2001,00:00,1161.02,1176.55,1136.23,1172.51,5026500000,0
01/07/2002,00:00,1172.51,1176.97,1145.45,1145.6,6530000000,0
01/14/2002,00:00,1145.6,1148.81,1124.45,1127.58,6869200000,0
01/21/2002,00:00,1127.58,1139.5,1117.43,1133.28,5688700000,0
01/28/2002,00:00,1133.28,1138.63,1081.66,1122.2,7942600000,0
02/04/2002,00:00,1122.2,1122.2,1077.78,1096.22,7695200000,0
02/11/2002,00:00,1096.22,1124.72,1094.68,1104.18,6101200000,0
02/18/2002,00:00,1104.18,1104.18,1074.36,1089.84,5421400000,0
02/25/2002,00:00,1089.84,1131.79,1089.84,1131.78,6919100000,0
03/04/2002,00:00,1131.78,1172.76,1130.93,1164.31,7614300000,0
03/11/2002,00:00,1164.31,1173.03,1151.01,1166.16,6571300000,0
03/18/2002,00:00,1166.16,1173.94,1139.48,1148.7,6311900000,0
03/25/2002,00:00,1148.7,1154.45,1131.61,1147.39,4609200000,0
04/01/2002,00:00,1147.39,1147.84,1119.49,1122.73,5841300000,0
04/08/2002,00:00,1122.73,1131.76,1102.42,1111.01,6566300000,0
04/15/2002,00:00,1111.01,1133.0,1099.41,1125.17,6382900000,0
04/22/2002,00:00,1125.17,1125.17,1076.31,1076.32,6835100000,0
04/29/2002,00:00,1076.32,1091.42,1063.46,1073.43,7043200000,0
05/06/2002,00:00,1073.43,1088.92,1048.96,1054.99,6304200000,0
05/13/2002,00:00,1054.99,1106.59,1053.9,1106.59,6454300000,0
05/20/2002,00:00,1106.59,1106.59,1075.64,1083.82,5404900000,0
05/27/2002,00:00,1083.82,1085.98,1054.26,1067.14,4642200000,0
06/03/2002,00:00,1067.14,1070.74,1012.49,1027.53,7033800000,0
06/10/2002,00:00,1027.53,1039.04,981.63,1007.27,7188820000,0
06/17/2002,00:00,1007.27,1040.83,985.65,989.14,6652700000,0
06/24/2002,00:00,989.14,1005.88,952.92,989.82,9106190000,0
07/01/2002,00:00,989.82,994.46,934.87,989.03,5475700000,0
07/08/2002,00:00,989.03,993.56,900.94,921.39,8038080000,0
07/15/2002,00:00,921.39,926.52,842.07,847.75,11375400000,0
07/22/2002,00:00,847.76,854.13,775.68,852.84,11685440000,0
07/29/2002,00:00,852.84,911.64,852.84,864.24,8864400000,0
08/05/2002,00:00,864.24,913.95,833.44,908.64,7371600000,0
08/12/2002,00:00,908.64,935.38,876.2,928.77,6638400000,0
08/19/2002,00:00,928.77,965.0,927.21,940.86,6405900000,0
08/26/2002,00:00,940.86,955.82,903.33,916.07,5672200000,0
09/02/2002,00:00,916.07,916.07,870.5,893.92,5247700000,0
09/09/2002,00:00,893.92,924.02,877.05,889.81,5626200000,0
09/16/2002,00:00,889.81,902.68,839.09,845.39,7267800000,0
09/23/2002,00:00,845.39,856.6,817.38,827.37,7860140000,0
09/30/2002,00:00,827.37,851.93,794.1,800.58,8682100000,0
10/07/2002,00:00,800.58,843.27,768.63,835.32,9344320000,0
10/14/2002,00:00,835.32,886.68,828.37,884.39,7944790000,0
10/21/2002,00:00,884.39,902.94,873.06,897.65,7631070000,0
10/28/2002,00:00,897.65,907.44,867.91,900.96,7426300000,0
11/04/2002,00:00,900.96,925.66,891.62,894.74,7587400000,0
11/11/2002,00:00,894.74,910.21,872.05,909.83,6872600000,0
11/18/2002,00:00,909.83,937.28,893.09,930.55,8179200000,0
11/25/2002,00:00,930.55,941.82,912.1,936.31,5111360000,0
12/02/2002,00:00,936.31,954.28,895.96,912.23,7180600000,0
12/09/2002,00:00,912.23,912.23,888.48,889.48,6478600000,0
12/16/2002,00:00,889.48,911.22,880.32,895.76,7138230000,0
12/23/2002,00:00,895.74,903.89,873.62,875.4,3049910000,0
12/30/2002,00:00,875.4,911.25,869.45,908.59,4506300000,0
01/06/2003,00:00,908.59,932.89,908.32,927.57,7494400000,0
01/13/2003,00:00,927.57,935.05,899.02,901.78,7100600000,0
01/20/2003,00:00,901.78,906.0,859.71,861.4,6215350000,0
01/27/2003,00:00,861.4,868.72,840.34,855.7,7579230000,0
02/03/2003,00:00,855.7,864.64,826.7,829.69,6868600000,0
02/10/2003,00:00,829.69,843.02,806.29,834.89,6699600000,0
02/17/2003,00:00,834.89,852.87,831.48,848.17,4918700000,0
02/24/2003,00:00,848.17,848.17,818.54,841.15,6748400000,0
03/03/2003,00:00,841.15,852.34,811.23,828.89,6465900000,0
03/10/2003,00:00,828.89,841.39,788.9,833.27,7660900000,0
03/17/2003,00:00,833.27,895.9,827.17,895.79,8051730000,0
03/24/2003,00:00,895.79,895.79,858.09,863.5,6406000000,0
03/31/2003,00:00,863.5,885.89,843.68,878.85,7127600000,0
04/07/2003,00:00,878.85,904.89,862.76,868.3,6440000000,0
04/14/2003,00:00,868.3,896.77,868.3,893.58,5609400000,0
04/21/2003,00:00,893.58,919.74,886.7,898.81,7401000000,0
04/28/2003,00:00,898.81,930.56,898.81,930.08,7538910000,0
05/05/2003,00:00,930.08,939.61,919.72,933.41,7333500000,0
05/12/2003,00:00,933.41,948.65,929.3,944.3,7212900000,0
05/19/2003,00:00,944.3,944.3,912.05,933.22,6988300000,0
05/26/2003,00:00,933.22,965.38,927.33,963.59,6465600000,0
06/02/2003,00:00,963.59,1007.69,963.59,987.76,8261700000,0
06/09/2003,00:00,987.76,1002.74,972.59,988.61,6927100000,0
06/16/2003,00:00,988.61,1015.33,988.61,995.69,7542600000,0
06/23/2003,00:00,995.69,995.69,973.8,976.22,6900800000,0
06/30/2003,00:00,976.22,995.0,962.1,985.7,5342600000,0
07/07/2003,00:00,985.7,1010.43,983.63,998.14,7291200000,0
07/14/2003,00:00,998.14,1015.41,978.6,993.32,7656100000,0
07/21/2003,00:00,993.32,998.89,975.63,998.68,7013100000,0
07/28/2003,00:00,998.68,1004.59,978.86,980.15,7228000000,0
08/04/2003,00:00,980.15,985.75,960.84,977.59,6637300000,0
08/11/2003,00:00,977.59,992.5,974.21,990.67,5186470000,0
08/18/2003,00:00,990.67,1011.01,990.67,993.06,6355000000,0
08/25/2003,00:00,993.06,1008.85,983.57,1008.01,5312100000,0
09/01/2003,00:00,1008.01,1029.34,1005.73,1021.39,6065200000,0
09/08/2003,00:00,1021.39,1032.41,1007.71,1018.63,6868800000,0
09/15/2003,00:00,1018.63,1040.29,1013.59,1036.3,6910110000,0
09/22/2003,00:00,1036.3,1036.3,996.08,996.85,7139000000,0
09/29/2003,00:00,996.85,1039.31,990.36,1029.85,7363100000,0
10/06/2003,00:00,1029.85,1048.28,1026.27,1038.06,6254600000,0
10/13/2003,00:00,1038.06,1053.79,1036.57,1039.32,6603200000,0
10/20/2003,00:00,1039.32,1048.57,1018.32,1028.91,7342400000,0
10/27/2003,00:00,1028.91,1053.09,1028.91,1050.71,7692200000,0
11/03/2003,00:00,1050.71,1062.39,1044.88,1053.21,7092000000,0
11/10/2003,00:00,1053.21,1063.65,1043.46,1050.35,6494500000,0
11/17/2003,00:00,1050.35,1050.35,1031.2,1035.28,6655300000,0
11/24/2003,00:00,1035.28,1060.63,1035.28,1058.2,4221420000,0
12/01/2003,00:00,1058.2,1074.3,1058.2,1061.5,6928900000,0
12/08/2003,00:00,1061.5,1074.76,1053.41,1074.14,6792600000,0
12/15/2003,00:00,1074.14,1091.06,1068.0,1088.66,7747600000,0
12/22/2003,00:00,1088.66,1098.47,1086.14,1095.89,3271130000,0
12/29/2003,00:00,1095.89,1118.85,1095.89,1108.48,4252100000,0
01/05/2004,00:00,1108.48,1131.92,1108.48,1121.86,8366700000,0
01/12/2004,00:00,1121.86,1139.83,1115.19,1139.83,8036800000,0
01/19/2004,00:00,1139.83,1150.51,1134.62,1141.55,6710700000,0
01/26/2004,00:00,1141.55,1155.38,1122.38,1131.13,8552600000,0
02/02/2004,00:00,1131.13,1142.79,1124.44,1142.76,7755100000,0
02/09/2004,00:00,1142.76,1158.89,1138.7,1145.81,7200200000,0
02/16/2004,00:00,1145.81,1158.98,1139.0,1144.11,5821300000,0
02/23/2004,00:00,1144.11,1151.68,1134.43,1144.94,7209000000,0
03/01/2004,00:00,1144.94,1163.23,1143.78,1156.86,6971600000,0
03/08/2004,00:00,1156.86,1159.94,1105.87,1120.57,7680600000,0
03/15/2004,00:00,1120.57,1125.76,1102.61,1109.78,7418000000,0
03/22/2004,00:00,1109.78,1115.27,1087.16,1108.06,7229100000,0
03/29/2004,00:00,1108.06,1144.81,1108.06,1141.81,7488500000,0
04/05/2004,00:00,1141.81,1150.57,1134.52,1139.32,5470000000,0
04/12/2004,00:00,1139.32,1147.78,1120.75,1134.61,7129800000,0
04/19/2004,00:00,1134.56,1142.77,1116.03,1140.6,7664300000,0
04/26/2004,00:00,1140.6,1146.56,1107.23,1107.3,8157900000,0
05/03/2004,00:00,1107.3,1127.74,1098.63,1098.7,7865600000,0
05/10/2004,00:00,1098.7,1102.77,1076.32,1095.7,7896800000,0
05/17/2004,00:00,1095.7,1105.93,1079.36,1093.56,6801300000,0
05/24/2004,00:00,1093.56,1123.95,1090.74,1120.68,6762700000,0
05/31/2004,00:00,1120.68,1129.17,1113.32,1122.5,4837400000,0
06/07/2004,00:00,1122.5,1142.18,1122.5,1136.47,4839500000,0
06/14/2004,00:00,1136.47,1138.96,1122.16,1135.02,6491000000,0
06/21/2004,00:00,1135.02,1146.34,1124.37,1134.43,7158200000,0
06/28/2004,00:00,1134.43,1144.2,1123.06,1125.38,6784100000,0
07/05/2004,00:00,1125.38,1125.38,1108.72,1112.81,5199300000,0
07/12/2004,00:00,1112.81,1119.6,1101.07,1101.39,6635300000,0
07/19/2004,00:00,1101.39,1116.27,1083.56,1086.2,7463500000,0
07/26/2004,00:00,1086.2,1103.73,1078.78,1101.72,7406800000,0
08/02/2004,00:00,1101.72,1108.6,1062.23,1063.97,6901900000,0
08/09/2004,00:00,1063.97,1079.04,1060.72,1064.8,6322200000,0
08/16/2004,00:00,1064.8,1100.26,1064.8,1098.35,6205800000,0
08/23/2004,00:00,1098.35,1109.68,1092.82,1107.77,5175600000,0
08/30/2004,00:00,1107.77,1120.8,1094.72,1113.63,5165970000,0
09/06/2004,00:00,1113.63,1125.26,1113.62,1123.92,5093200000,0
09/13/2004,00:00,1123.92,1130.14,1119.82,1128.55,6296800000,0
09/20/2004,00:00,1128.55,1131.54,1108.05,1110.11,6444200000,0
09/27/2004,00:00,1110.11,1131.64,1101.29,1131.5,7393200000,0
10/04/2004,00:00,1131.5,1142.05,1120.19,1122.14,7108200000,0
10/11/2004,00:00,1122.14,1127.01,1102.06,1108.2,6944700000,0
10/18/2004,00:00,1108.2,1117.96,1094.25,1095.74,7939100000,0
10/25/2004,00:00,1095.74,1131.4,1090.29,1130.2,7936800000,0
11/01/2004,00:00,1130.2,1170.87,1127.6,1166.17,8329500000,0
11/08/2004,00:00,1166.17,1184.17,1162.32,1184.17,7238400000,0
11/15/2004,00:00,1184.17,1188.46,1169.19,1170.34,7485200000,0
11/22/2004,00:00,1170.34,1186.62,1167.89,1182.65,4475180000,0
11/29/2004,00:00,1182.65,1197.46,1172.37,1191.17,8046400000,0
12/06/2004,00:00,1191.17,1192.41,1173.79,1188.0,7481900000,0
12/13/2004,00:00,1188.0,1207.97,1188.0,1194.2,8805200000,0
12/20/2004,00:00,1194.2,1213.66,1193.36,1210.13,5253400000,0
12/27/2004,00:00,1210.13,1217.33,1204.92,1211.92,4447600000,0
01/03/2005,00:00,1211.92,1217.8,1182.16,1186.19,8017700000,0
01/10/2005,00:00,1186.19,1194.78,1175.64,1184.52,7387000000,0
01/17/2005,00:00,1184.52,1195.98,1167.82,1167.87,6431000000,0
01/24/2005,00:00,1167.87,1177.5,1163.75,1171.36,7983300000,0
01/31/2005,00:00,1171.36,1203.47,1171.36,1203.03,8126140000,0
02/07/2005,00:00,1203.03,1208.38,1191.54,1205.3,7328450000,0
02/14/2005,00:00,1205.3,1212.44,1197.35,1201.59,7438680000,0
02/21/2005,00:00,1201.59,1212.15,1184.16,1211.37,6288460000,0
02/28/2005,00:00,1211.37,1224.76,1198.13,1222.12,8325140000,0
03/07/2005,00:00,1222.12,1229.11,1198.15,1200.08,7770730000,0
03/14/2005,00:00,1200.08,1210.54,1182.78,1189.65,8530450000,0
03/21/2005,00:00,1189.65,1189.65,1168.7,1171.42,7902500000,0
03/28/2005,00:00,1171.42,1189.8,1163.69,1172.92,10449500000,0
04/04/2005,00:00,1172.79,1191.88,1167.72,1181.2,9309920000,0
04/11/2005,00:00,1181.2,1190.17,1141.92,1142.62,10599880000,0
04/18/2005,00:00,1142.62,1159.95,1136.15,1152.12,10894860000,0
04/25/2005,00:00,1152.12,1164.8,1139.19,1156.85,10450920000,0
05/02/2005,00:00,1156.85,1178.62,1154.71,1171.35,10157840000,0
05/09/2005,00:00,1171.35,1178.87,1146.18,1154.05,9765530000,0
05/16/2005,00:00,1154.05,1191.22,1153.64,1189.28,9418050000,0
05/23/2005,00:00,1189.28,1199.56,1185.96,1198.78,8139890000,0
05/30/2005,00:00,1198.78,1205.64,1191.03,1196.02,7092090000,0
06/06/2005,00:00,1196.02,1208.85,1191.09,1198.11,8602280000,0
06/13/2005,00:00,1198.11,1219.55,1194.51,1216.96,9383350000,0
06/20/2005,00:00,1216.96,1219.59,1191.45,1191.57,9707200000,0
06/27/2005,00:00,1191.57,1204.07,1188.3,1194.44,8983620000,0
07/04/2005,00:00,1194.44,1212.73,1183.55,1211.86,7542540000,0
07/11/2005,00:00,1211.86,1233.16,1211.86,1227.92,9355920000,0
07/18/2005,00:00,1227.92,1236.56,1221.13,1233.68,9583550000,0
07/25/2005,00:00,1233.68,1245.15,1228.15,1234.18,9388840000,0
08/01/2005,00:00,1234.18,1245.86,1225.62,1226.42,9671470000,0
08/08/2005,00:00,1226.42,1242.69,1222.67,1230.39,9524840000,0
08/15/2005,00:00,1230.4,1236.24,1215.93,1219.71,8609400000,0
08/22/2005,00:00,1219.71,1228.96,1204.23,1205.1,8342950000,0
08/29/2005,00:00,1205.1,1227.29,1201.07,1218.02,9751450000,0
09/05/2005,00:00,1218.02,1243.13,1218.02,1241.48,7947730000,0
09/12/2005,00:00,1241.48,1242.6,1224.85,1237.91,11238970000,0
09/19/2005,00:00,1237.91,1237.91,1205.35,1215.29,11341680000,0
09/26/2005,00:00,1215.29,1229.57,1211.11,1228.81,10379110000,0
10/03/2005,00:00,1228.81,1233.34,1181.92,1195.9,11903800000,0
10/10/2005,00:00,1195.9,1196.52,1168.2,1186.57,11526400000,0
10/17/2005,00:00,1186.57,1197.3,1170.55,1179.59,12043340000,0
10/24/2005,00:00,1179.59,1204.01,1178.89,1198.41,11752780000,0
10/31/2005,00:00,1198.41,1224.7,1198.41,1220.14,12440550000,0
11/07/2005,00:00,1220.14,1235.7,1215.05,1234.72,10318690000,0
11/14/2005,00:00,1234.72,1249.58,1226.41,1248.27,11132060000,0
11/21/2005,00:00,1248.27,1270.64,1246.9,1268.25,7119110000,0
11/28/2005,00:00,1268.25,1268.44,1249.39,1265.08,11400340000,0
12/05/2005,00:00,1265.08,1272.89,1250.91,1259.37,10605000000,0
12/12/2005,00:00,1259.37,1275.8,1255.52,1267.32,11176870000,0
12/19/2005,00:00,1267.32,1270.51,1257.21,1268.66,9444980000,0
12/26/2005,00:00,1268.66,1271.83,1246.59,1248.29,5788870000,0
01/02/2006,00:00,1248.29,1286.09,1245.74,1285.45,9949800000,0
01/09/2006,00:00,1285.45,1294.9,1282.78,1287.61,11605560000,0
01/16/2006,00:00,1287.61,1287.79,1260.92,1261.49,9703000000,0
01/23/2006,00:00,1261.49,1286.38,1259.42,1283.72,12962250000,0
01/30/2006,00:00,1283.72,1287.94,1261.02,1264.03,12427960000,0
02/06/2006,00:00,1264.03,1274.56,1253.61,1266.99,11687560000,0
02/13/2006,00:00,1266.99,1289.47,1258.34,1287.24,10985360000,0
02/20/2006,00:00,1287.24,1294.17,1281.33,1289.43,8403920000,0
02/27/2006,00:00,1289.43,1297.57,1278.66,1287.23,11302040000,0
03/06/2006,00:00,1287.23,1288.23,1268.42,1281.42,11254670000,0
03/13/2006,00:00,1281.58,1310.45,1281.58,1307.25,11370400000,0
03/20/2006,00:00,1307.25,1310.88,1295.81,1302.95,10471020000,0
03/27/2006,00:00,1302.95,1310.15,1291.84,1294.87,10853090000,0
04/03/2006,00:00,1302.88,1314.07,1294.18,1295.5,11425910000,0
04/10/2006,00:00,1295.51,1300.74,1282.96,1289.12,7961240000,0
04/17/2006,00:00,1289.12,1318.16,1280.74,1311.28,11742950000,0
04/24/2006,00:00,1311.28,1316.04,1295.57,1310.61,12178330000,0
05/01/2006,00:00,1310.61,1326.53,1303.46,1325.76,11961950000,0
05/08/2006,00:00,1325.76,1326.7,1290.38,1291.24,11676630000,0
05/15/2006,00:00,1291.19,1297.88,1256.28,1267.03,13241860000,0
05/22/2006,00:00,1267.03,1280.54,1245.34,1280.16,12564040000,0
05/29/2006,00:00,1280.04,1290.68,1259.38,1288.22,9524050000,0
06/05/2006,00:00,1288.16,1288.16,1235.18,1252.3,13413080000,0
06/12/2006,00:00,1252.27,1258.64,1219.29,1251.54,13689640000,0
06/19/2006,00:00,1251.54,1257.96,1237.17,1244.5,11276830000,0
06/26/2006,00:00,1244.5,1276.3,1237.59,1270.2,11838010000,0
07/03/2006,00:00,1270.06,1280.38,1263.13,1265.48,7276850000,0
07/10/2006,00:00,1265.46,1274.06,1228.45,1236.2,11428770000,0
07/17/2006,00:00,1236.2,1262.56,1224.54,1240.29,12379810000,0
07/24/2006,00:00,1240.25,1280.42,1240.25,1278.55,12801490000,0
07/31/2006,00:00,1278.53,1292.92,1265.71,1279.36,12859150000,0
08/07/2006,00:00,1279.31,1283.74,1261.3,1266.74,11465410000,0
08/14/2006,00:00,1266.67,1302.3,1266.67,1302.3,11498940000,0
08/21/2006,00:00,1302.3,1302.49,1289.82,1295.09,9159550000,0
08/28/2006,00:00,1295.09,1312.03,1293.97,1311.01,9764390000,0
09/04/2006,00:00,1310.94,1314.67,1292.13,1298.92,8903090000,0
09/11/2006,00:00,1298.86,1324.65,1290.93,1319.66,13444480000,0
09/18/2006,00:00,1319.85,1328.53,1310.94,1314.78,12049320000,0
09/25/2006,00:00,1314.78,1340.28,1311.58,1335.85,12804030000,0
10/02/2006,00:00,1335.82,1353.79,1327.1,1349.59,13197290000,0
10/09/2006,00:00,1349.58,1366.63,1343.57,1365.62,11829580000,0
10/16/2006,00:00,1365.61,1372.87,1356.87,1368.6,12630620000,0
10/23/2006,00:00,1368.58,1389.45,1363.94,1377.34,13562660000,0
10/30/2006,00:00,1377.3,1381.95,1360.98,1364.3,13460540000,0
11/06/2006,00:00,1364.27,1388.92,1364.27,1380.9,13287010000,0
11/13/2006,00:00,1380.58,1403.76,1378.8,1401.2,13806780000,0
11/20/2006,00:00,1401.17,1407.89,1397.85,1400.95,8214910000,0
11/27/2006,00:00,1400.95,1406.3,1377.83,1396.71,14949140000,0
12/04/2006,00:00,1396.67,1418.27,1396.67,1409.84,13430910000,0
12/11/2006,00:00,1409.81,1431.63,1404.75,1427.09,13539610000,0
12/18/2006,00:00,1427.08,1431.81,1410.28,1410.76,11642830000,0
12/25/2006,00:00,1410.75,1427.72,1410.45,1418.3,6164450000,0
01/01/2007,00:00,1418.03,1429.42,1405.75,1409.71,9353020000,0
01/08/2007,00:00,1409.26,1431.23,1403.97,1430.73,14110730000,0
01/15/2007,00:00,1430.73,1435.27,1424.21,1430.5,10889710000,0
01/22/2007,00:00,1430.47,1440.69,1416.96,1422.18,13919320000,0
01/29/2007,00:00,1422.03,1449.33,1418.46,1448.39,13897760000,0
02/05/2007,00:00,1448.33,1452.99,1433.44,1438.06,13434950000,0
02/12/2007,00:00,1438.0,1457.97,1431.44,1455.54,12637490000,0
02/19/2007,00:00,1455.53,1461.57,1448.36,1451.19,9475560000,0
02/26/2007,00:00,1451.04,1456.95,1380.87,1387.17,17999820000,0
03/05/2007,00:00,1387.11,1410.15,1373.97,1402.84,15617930000,0
03/12/2007,00:00,1402.8,1409.34,1363.98,1386.95,16123460000,0
03/19/2007,00:00,1386.95,1438.89,1386.95,1436.11,14506880000,0
03/26/2007,00:00,1436.11,1437.65,1408.9,1420.86,14186810000,0
04/02/2007,00:00,1420.83,1444.88,1416.37,1443.76,10771190000,0
04/09/2007,00:00,1443.77,1453.11,1433.91,1452.85,13270300000,0
04/16/2007,00:00,1452.84,1484.74,1452.84,1484.35,15005590000,0
04/23/2007,00:00,1484.33,1498.02,1473.74,1494.07,14891970000,0
04/30/2007,00:00,1494.07,1510.34,1476.7,1505.62,15453470000,0
05/07/2007,00:00,1505.57,1513.8,1491.42,1505.85,14028380000,0
05/14/2007,00:00,1505.76,1522.75,1498.34,1522.75,14590190000,0
05/21/2007,00:00,1522.75,1532.43,1505.18,1515.73,15091900000,0
05/28/2007,00:00,1515.55,1540.56,1510.06,1536.34,11814550000,0
06/04/2007,00:00,1536.28,1540.53,1487.41,1507.67,15174500000,0
06/11/2007,00:00,1507.64,1538.71,1492.65,1532.91,14879070000,0
06/18/2007,00:00,1532.9,1537.32,1500.74,1502.56,16086160000,0
06/25/2007,00:00,1502.56,1517.53,1484.18,1503.35,16256050000,0
07/02/2007,00:00,1504.66,1532.4,1504.66,1530.44,9274250000,0
07/09/2007,00:00,1530.43,1555.1,1506.1,1552.5,15333250000,0
07/16/2007,00:00,1552.5,1555.9,1529.2,1534.1,16317700000,0
07/23/2007,00:00,1534.06,1547.23,1458.95,1458.95,20758930000,0
07/30/2007,00:00,1458.93,1488.3,1432.8,1433.06,22551040000,0
08/06/2007,00:00,1433.04,1503.89,1427.39,1453.64,26711530000,0
08/13/2007,00:00,1453.42,1466.29,1370.6,1445.94,21881180000,0
08/20/2007,00:00,1445.94,1479.4,1430.54,1479.37,15268400000,0
08/27/2007,00:00,1479.36,1481.47,1432.01,1473.99,13622910000,0
09/03/2007,00:00,1473.96,1496.4,1449.07,1453.55,11408870000,0
09/10/2007,00:00,1453.5,1489.58,1439.29,1484.25,14255590000,0
09/17/2007,00:00,1484.24,1538.74,1471.82,1525.75,16791240000,0
09/24/2007,00:00,1525.75,1533.74,1507.13,1526.75,15354000000,0
10/01/2007,00:00,1527.29,1561.91,1527.25,1557.59,15058680000,0
10/08/2007,00:00,1556.51,1576.09,1546.72,1561.8,14717400000,0
10/15/2007,00:00,1562.25,1564.74,1500.26,1500.63,17376100000,0
10/22/2007,00:00,1497.79,1535.53,1489.56,1535.28,18580330000,0
10/29/2007,00:00,1536.92,1552.76,1492.53,1509.65,18817530000,0
11/05/2007,00:00,1505.61,1520.77,1448.51,1453.7,22078420000,0
11/12/2007,00:00,1453.66,1492.14,1438.53,1458.74,20475180000,0
11/19/2007,00:00,1456.7,1456.7,1415.64,1440.7,14683750000,0
11/26/2007,00:00,1440.74,1488.94,1406.1,1481.14,20482140000,0
12/03/2007,00:00,1479.63,1510.63,1460.66,1504.66,17076810000,0
12/10/2007,00:00,1505.11,1523.57,1467.78,1467.95,18510280000,0
12/17/2007,00:00,1465.05,1485.4,1435.65,1484.46,18729500000,0
12/24/2007,00:00,1484.55,1498.85,1471.7,1478.49,8064200000,0
12/31/2007,00:00,1475.25,1475.83,1411.19,1411.63,13489030000,0
01/07/2008,00:00,1414.07,1430.28,1378.7,1401.02,23944010000,0
01/14/2008,00:00,1402.91,1417.89,1312.51,1325.19,25032320000,0
01/21/2008,00:00,1312.94,1368.56,1270.05,1330.61,20403920000,0
01/28/2008,00:00,1330.7,1396.02,1322.26,1395.42,22697710000,0
02/04/2008,00:00,1395.38,1395.38,1316.75,1331.29,20177290000,0
02/11/2008,00:00,1331.92,1369.23,1320.32,1349.99,18722260000,0
02/18/2008,00:00,1355.86,1367.94,1327.04,1353.11,14753390000,0
02/25/2008,00:00,1352.75,1388.34,1325.42,1330.63,20232420000,0
03/03/2008,00:00,1330.45,1344.19,1282.43,1293.37,22041330000,0
03/10/2008,00:00,1293.16,1333.26,1272.66,1288.14,24011740000,0
03/17/2008,00:00,1283.21,1341.51,1256.98,1329.51,22522410000,0
03/24/2008,00:00,1330.29,1359.68,1312.95,1315.22,20424700000,0
03/31/2008,00:00,1315.92,1380.91,1312.81,1370.4,20877750000,0
04/07/2008,00:00,1373.69,1386.74,1331.21,1332.83,18316890000,0
04/14/2008,00:00,1332.2,1395.9,1324.35,1390.33,19342880000,0
04/21/2008,00:00,1387.72,1399.11,1369.84,1397.84,19698890000,0
04/28/2008,00:00,1397.96,1422.72,1383.07,1413.9,20333020000,0
